"type","name","game_count"
"Developer","SEGA","786"
"Developer","Konami","525"
"Developer","Capcom","325"
"Developer","Taito","316"
"Developer","Namco","310"
"Developer","Nintendo","263"
"Developer","Data East","188"
"Developer","TOSE","172"
"Developer","SNK","169"
"Developer","Atari","134"
"Developer","Hudson Soft","121"
"Developer","Jaleco","114"
"Developer","Midway","103"
"Developer","Rareware","99"
"Developer","Natsume","99"
"Developer","Sunsoft","97"
"Developer","BlueSky Software","94"
"Developer","Tecmo","88"
"Developer","Koei","85"
"Developer","Irem","79"
"Developer","Beam Software","67"
"Developer","Electronic Arts","67"
"Developer","Sculptured Software","65"
"Developer","ADK","62"
"Developer","HAL Laboratory","62"
"Developer","Software Creations","61"
"Developer","Realtime Associates","60"
"Developer","Technos Japan","58"
"Developer","Ocean","56"
"Developer","Nichibutsu","54"
"Developer","Toaplan","53"
"Developer","Human Entertainment","53"
"Developer","Iguana Entertainment","52"
"Developer","Digital Eclipse","52"
"Developer","Vicarious Vision","52"
"Developer","Tengen","50"
"Developer","Probe Software","50"
"Developer","Compile","49"
"Developer","Atlus","48"
"Developer","Imagineer","48"
"Developer","Tiertex","48"
"Developer","Kaneko","47"
"Developer","Novotrade","46"
"Developer","Infogrames","45"
"Developer","Bandai","44"
"Developer","Bally Midway","43"
"Developer","Sonic Team","43"
"Developer","Banpresto","42"
"Developer","Treasure","42"
"Developer","Sachen","41"
"Developer","Codemasters","40"
"Developer","Virgin","40"
"Developer","Now Production","38"
"Developer","Climax","37"
"Developer","Graphic Research","36"
"Developer","Culture Brain","36"
"Developer","Park Place Productions","35"
"Developer","Visual Concepts","35"
"Developer","NMK","34"
"Developer","ASCII","33"
"Developer","Kemco","33"
"Developer","Ubisoft","33"
"Developer","Gray Matter","33"
"Developer","Visco","32"
"Developer","Mimi-Pro","32"
"Developer","Crawfish Interactive","32"
"Developer","Kindle Imagine Develop","31"
"Developer","Square","31"
"Developer","Altron","31"
"Developer","Intelligent Systems","30"
"Developer","Eurocom","30"
"Developer","Torus Games","30"
"Developer","Titus","29"
"Developer","Sims","29"
"Developer","High Score Productions","29"
"Developer","Accolade","28"
"Developer","Wolf Team","28"
"Developer","Bit Managers","27"
"Developer","Micronics","27"
"Developer","Exidy","26"
"Developer","Cave","26"
"Developer","Seibu Kaihatsu","26"
"Developer","Thin Chen Enterprise","26"
"Developer","Core Design","26"
"Developer","Traveller's Tales","26"
"Developer","SemiCom","25"
"Developer","Athena","25"
"Developer","T&amp;E Soft","25"
"Developer","SETA","24"
"Developer","Williams","24"
"Developer","Video System","24"
"Developer","Acclaim Entertainment","24"
"Developer","Saffire","24"
"Developer","Game Freak","23"
"Developer","Masaya Games","23"
"Developer","Headgames","23"
"Developer","Gremlin Graphics Software","22"
"Developer","Genki","22"
"Developer","Double Diamond Sports","22"
"Developer","Universal","21"
"Developer","Cinematronics","21"
"Developer","Comad","21"
"Developer","UPL","21"
"Developer","Advance Communication Company","21"
"Developer","Radical Entertainment","21"
"Developer","HectorSoft","21"
"Developer","SAS Sakata","21"
"Developer","Tectoy","21"
"Developer","Wayforward","21"
"Developer","Technosoft","20"
"Developer","Success","20"
"Developer","Super Pig","20"
"Developer","Gamtec","20"
"Developer","Tom Create","20"
"Developer","Sun L","20"
"Developer","Artificial Mind &amp; Movement","20"
"Developer","Psikyo","19"
"Developer","Atelier Double","19"
"Developer","Malibu Games","19"
"Developer","Color Dreams","18"
"Developer","Brøderbund Software","18"
"Developer","Game Arts","18"
"Developer","U.S. Gold","18"
"Developer","Activision","17"
"Developer","MicroProse","17"
"Developer","Aisystem Tokyo","17"
"Developer","Tomy","17"
"Developer","Marionette","17"
"Developer","Pack In Video","17"
"Developer","Pax Softnica","17"
"Developer","Kemco Limited","17"
"Developer","Chunsoft","17"
"Developer","GameTek","17"
"Developer","Probe Entertainment","17"
"Developer","Extended Play Productions","17"
"Developer","Devworks Game Technology","17"
"Developer","Magic Pockets","17"
"Developer","Yun Sung","16"
"Developer","Century Electronics","16"
"Developer","Westone","16"
"Developer","Hacker International","16"
"Developer","ITL","16"
"Developer","Interplay","16"
"Developer","Visual Impact","16"
"Developer","Sensible Software","16"
"Developer","Black Pearl Software","16"
"Developer","EA Sports","16"
"Developer","CRI","16"
"Developer","Brian A. Rice","16"
"Developer","Griptonite Games","16"
"Developer","Planet Interactive","16"
"Developer","Full Fat","16"
"Developer","Mitchell","15"
"Developer","Gaelco","15"
"Developer","bootleg","15"
"Developer","Arcadia Systems","15"
"Developer","Hot-B","15"
"Developer","Indies Soft","15"
"Developer","Wisdom Tree","15"
"Developer","Bits Studios","15"
"Developer","Virgin Interactive","15"
"Developer","Imagitec Design","15"
"Developer","Tarantula","15"
"Developer","Morning Star Multimedia","15"
"Developer","SEGA AM2","14"
"Developer","Sammy Corporation","14"
"Developer","Winky Soft","14"
"Developer","NMS Software","14"
"Developer","Pixel","14"
"Developer","LucasArts","14"
"Developer","Nippon Computer Systems (NCS)","14"
"Developer","Starfish","14"
"Developer","Funcom","14"
"Developer","Mindscape","14"
"Developer","Domark","14"
"Developer","Clockworks Entertainment","14"
"Developer","KCEO","14"
"Developer","Helixe","14"
"Developer","Stern","13"
"Developer","Eighting","13"
"Developer","Leland","13"
"Developer","Sigma Enterprises","13"
"Developer","Eolith","13"
"Developer","Takara","13"
"Developer","Loriciel","13"
"Developer","Quest","13"
"Developer","Arc System Works","13"
"Developer","Telenet","13"
"Developer","Pandora Box","13"
"Developer","Victor Interactive Software","13"
"Developer","Western Technologies","13"
"Developer","MTO Co","13"
"Developer","Renovation Products","13"
"Developer","Disney Interactive","13"
"Developer","Sting Entertainment","13"
"Developer","KCEJ","13"
"Developer","Handheld Games","13"
"Developer","Orca","12"
"Developer","Tamtex","12"
"Developer","Tehkan","12"
"Developer","Metro Corporation","12"
"Developer","IGS","12"
"Developer","Vic Tokai","12"
"Developer","Aicom Corporation","12"
"Developer","System Sacom","12"
"Developer","Bullet Proof Software","12"
"Developer","C Dream","12"
"Developer","Asmik","12"
"Developer","Epoch","12"
"Developer","Psygnosis","12"
"Developer","Megasoft","12"
"Developer","The Software Toolworks","12"
"Developer","Flying Edge","12"
"Developer","J-Wing","12"
"Developer","Jorudan","12"
"Developer","Delphine Software International","12"
"Developer","The Bitmap Brothers","12"
"Developer","Riot","12"
"Developer","Rage Software","12"
"Developer","Sintax","12"
"Developer","Diamond Head","12"
"Developer","Sanritsu Denki","11"
"Developer","Coreland","11"
"Developer","SunA","11"
"Developer","Home Data","11"
"Developer","Enix","11"
"Developer","SOFEL","11"
"Developer","Tokuma Shoten Intermedia","11"
"Developer","C-Lab","11"
"Developer","Another","11"
"Developer","Computer &amp; Entertainment","11"
"Developer","Bitmasters","11"
"Developer","Factor 5","11"
"Developer","Copya System","11"
"Developer","Argonaut Software","11"
"Developer","David A. Palmer Productions","11"
"Developer","Bullfrog","11"
"Developer","Pocket Studios","11"
"Developer","Amaze Entertainment","11"
"Developer","Mylstar Electronics","10"
"Developer","Allumer","10"
"Developer","Soft Pro International","10"
"Developer","LJN","10"
"Developer","Tokai Engineering","10"
"Developer","Million","10"
"Developer","GAME","10"
"Developer","Audiogenic Software","10"
"Developer","Nihon Falcom","10"
"Developer","Nintendo EAD","10"
"Developer","KAZe","10"
"Developer","The Code Monkeys","10"
"Developer","Viacom New Media","10"
"Developer","Vivid Image","10"
"Developer","Vic Tokai Corporation","10"
"Developer","Micronet","10"
"Developer","Chuanpu","10"
"Developer","DMA Design","10"
"Developer","NEON Software","10"
"Developer","Mass Media","10"
"Developer","Ubi Soft Entertainment","10"
"Developer","KCEK","10"
"Developer","HotGen","10"
"Developer","Virtucraft","10"
"Developer","Promat","9"
"Developer","Gremlin Industries","9"
"Developer","Incredible Technologies","9"
"Developer","NTDEC","9"
"Developer","Shouei","9"
"Developer","Bits Laboratory","9"
"Developer","Birthday","9"
"Developer","Angel","9"
"Developer","Varie","9"
"Developer","Unexpected Development","9"
"Developer","Blizzard Entertainment","9"
"Developer","Motivetime","9"
"Developer","BEC","9"
"Developer","Jupiter","9"
"Developer","MindSpan","9"
"Developer","Time Warner Interactive","9"
"Developer","Leland Interactive Media","9"
"Developer","Krisalis Software","9"
"Developer","Sterling Silver Software","9"
"Developer","Camelot Software Planning","9"
"Developer","Camelot Software","9"
"Developer","Mobius Entertainment","9"
"Developer","Gravity-i","9"
"Developer","Black Lantern","9"
"Developer","Skyworks Technologies","9"
"Developer","Independent Arts","9"
"Developer","Enerdyne Technologies","8"
"Developer","Philko","8"
"Developer","Raizing","8"
"Developer","A Wave Inc","8"
"Developer","Saurus","8"
"Developer","Thinking Rabbit","8"
"Developer","Bit","8"
"Developer","Coconuts Japan","8"
"Developer","Westwood  Studios","8"
"Developer","Use Corporation","8"
"Developer","Arc Developments Limited","8"
"Developer","SystemSoft","8"
"Developer","Lenar","8"
"Developer","Absolute Entertainment","8"
"Developer","Imagineering","8"
"Developer","Yutaka","8"
"Developer","Anco","8"
"Developer","New World Computing","8"
"Developer","Sales Curve","8"
"Developer","Pony Canyon","8"
"Developer","ORIGIN Systems","8"
"Developer","AI","8"
"Developer","Dice","8"
"Developer","Naxat Soft","8"
"Developer","Digital Kids","8"
"Developer","Data Design","8"
"Developer","Bonsai Entertainment","8"
"Developer","Digital Illusions","8"
"Developer","East Point Software","8"
"Developer","Alexandria","8"
"Developer","Playmates Interactive","8"
"Developer","Almanic","8"
"Developer","Neverland","8"
"Developer","Treyarch","8"
"Developer","Squaresoft","8"
"Developer","WARP","8"
"Developer","Infini Entertainment Technology","8"
"Developer","RFX Interactive","8"
"Developer","Rebellion","8"
"Developer","Xantera","8"
"Developer","DC Studios","8"
"Developer","Pipe Dream Interactive","8"
"Developer","Velez &amp; Dubail","8"
"Developer","Human Soft","8"
"Developer","Mistic Software","8"
"Developer","Webfoot Technologies","8"
"Developer","Gottlieb","7"
"Developer","Takumi","7"
"Developer","Zilec Games","7"
"Developer","Bally Sente","7"
"Developer","Zaccaria","7"
"Developer","Team Shinobi","7"
"Developer","Strata","7"
"Developer","Game Plan","7"
"Developer","Falcon","7"
"Developer","Hummingbird Soft","7"
"Developer","C&amp;E","7"
"Developer","Opera House","7"
"Developer","ISCO","7"
"Developer","Shimada Kikaku","7"
"Developer","Shouei System","7"
"Developer","DB Soft","7"
"Developer","Equilibrium","7"
"Developer","Soft Machine","7"
"Developer","Sandcastle","7"
"Developer","Graftgold Creative Software","7"
"Developer","Infinity","7"
"Developer","Tokyo Shoseki","7"
"Developer","Maxis Software","7"
"Developer","Access Games","7"
"Developer","Alpha Unit","7"
"Developer","Fujicom","7"
"Developer","Electronics Application","7"
"Developer","THQ","7"
"Developer","Acme Animation","7"
"Developer","Silicon &amp; Synapse","7"
"Developer","Zyrinx","7"
"Developer","Quintet","7"
"Developer","Human Club","7"
"Developer","Player 1","7"
"Developer","Left Field Productions","7"
"Developer","Konami Computer Entertainment","7"
"Developer","Powerhead Games","7"
"Developer","Sennari Interactive","7"
"Developer","Warthog","7"
"Developer","Wow Entertainment","7"
"Developer","Nd Cube","7"
"Developer","Afega","6"
"Developer","F2 System","6"
"Developer","C.P. Brain","6"
"Developer","Tecfri","6"
"Developer","American Game Cartridges","6"
"Developer","Romstar","6"
"Developer","Omori Electric","6"
"Developer","Playmark","6"
"Developer","A.I","6"
"Developer","Tad","6"
"Developer","Dooyong","6"
"Developer","Art","6"
"Developer","Sammy USA Corporation","6"
"Developer","Produce","6"
"Developer","Irem Corporation","6"
"Developer","HARD","6"
"Developer","Dual","6"
"Developer","Minato Giken","6"
"Developer","Distinctive Software","6"
"Developer","Teeny Weeny Games","6"
"Developer","Japan System Supply","6"
"Developer","Ukiyotei","6"
"Developer","Multimedia Intelligence Transfer","6"
"Developer","Affect","6"
"Developer","Daft","6"
"Developer","X BOY","6"
"Developer","Never Ending Soft Team","6"
"Developer","NuFX","6"
"Developer","Shiny Entertainment","6"
"Developer","Bizarre Creations","6"
"Developer","Gremlin Interactive","6"
"Developer","Sky Fallen","6"
"Developer","High Voltage","6"
"Developer","Magical Company","6"
"Developer","Kuusou Kagaku","6"
"Developer","JVC","6"
"Developer","The 3DO Company","6"
"Developer","Cryo Interactive","6"
"Developer","Point of View","6"
"Developer","Crystal Dynamics","6"
"Developer","Silicon Dreams","6"
"Developer","Paradigm Entertainment","6"
"Developer","Blitz Games","6"
"Developer","Avalanche Software","6"
"Developer","Tantalus Media","6"
"Developer","M4","6"
"Developer","Fluid","6"
"Developer","3d6 Games","6"
"Developer","Aqua Pacific","6"
"Developer","Runecraft","6"
"Developer","Will","6"
"Developer","Conspiracy Entertainment","6"
"Developer","Criterion Games","6"
"Developer","Humongous Entertainment","6"
"Developer","Raylight","6"
"Developer","Skip","6"
"Developer","Sensory Sweep","6"
"Developer","Inti Creates","6"
"Developer","First Star Software","5"
"Developer","ESD","5"
"Developer","TCH","5"
"Developer","Kyugo Boueki","5"
"Developer","Red Company Corporation","5"
"Developer","Valadon Automation","5"
"Developer","Yumekobo","5"
"Developer","FACE","5"
"Developer","Kouyousha","5"
"Developer","Arika","5"
"Developer","Tamsoft","5"
"Developer","Alpha Denshi","5"
"Developer","KCET","5"
"Developer","NG:Dev.Team","5"
"Developer","Microcabin","5"
"Developer","Idea-Tek","5"
"Developer","TXC","5"
"Developer","Hwang Shinwei","5"
"Developer","Twilight","5"
"Developer","Information Global Service","5"
"Developer","Mega Soft","5"
"Developer","Radiance Software","5"
"Developer","FarSight","5"
"Developer","System 3 Software","5"
"Developer","SOL","5"
"Developer","American Video Entertainment","5"
"Developer","Kid","5"
"Developer","Eastridge Technology","5"
"Developer","Random House","5"
"Developer","ASK Kodansha","5"
"Developer","Riedel Software","5"
"Developer","Japan Art Media","5"
"Developer","Jupiter Multimedia","5"
"Developer","Bits Studios","5"
"Developer","Halestorm","5"
"Developer","Supersonic Software","5"
"Developer","TamTam","5"
"Developer","Gaibrain","5"
"Developer","Spectrum Holobyte","5"
"Developer","Biox","5"
"Developer","Millennium Interactive","5"
"Developer","Ringler","5"
"Developer","Punk Development","5"
"Developer","Aprinet","5"
"Developer","Buena Vista Interactive","5"
"Developer","Vectordean","5"
"Developer","Hitmen Productions","5"
"Developer","Polygames","5"
"Developer","Technical Wave","5"
"Developer","Japan Media Programming","5"
"Developer","Nexus Interact","5"
"Developer","KSS","5"
"Developer","Syscom","5"
"Developer","Cream","5"
"Developer","Zoom","5"
"Developer","EA Canada","5"
"Developer","Metro 3D","5"
"Developer","Interprog","5"
"Developer","Yuke's","5"
"Developer","Budcat","5"
"Developer","Edge of Reality","5"
"Developer","Zed Two","5"
"Developer","AKI Corporation","5"
"Developer","Game Titan","5"
"Developer","Neko Entertainment","5"
"Developer","Ignition Entertainment","5"
"Developer","EFO SA / Cedar","4"
"Developer","Pacific Novelty","4"
"Developer","Ace Enterprise","4"
"Developer","Midcoin","4"
"Developer","Fuuki","4"
"Developer","East Technology","4"
"Developer","Tatsumi","4"
"Developer","Terminal Reality","4"
"Developer","Unicorn Group","4"
"Developer","Seatongrove","4"
"Developer","Warashi","4"
"Developer","Nihon Systems","4"
"Developer","The Game Room","4"
"Developer","Game Refuge","4"
"Developer","Santos","4"
"Developer","Racdym","4"
"Developer","Nova Games","4"
"Developer","Deniam","4"
"Developer","Xtalsoft","4"
"Developer","Daiei Seisakusho","4"
"Developer","Vap","4"
"Developer","Scorpion Soft","4"
"Developer","Scitron","4"
"Developer","Bothtec","4"
"Developer","Musical Plan","4"
"Developer","Odyssey Software","4"
"Developer","Disco","4"
"Developer","Toho Company","4"
"Developer","Data East Company","4"
"Developer","Joy Van","4"
"Developer","Painting by Numbers","4"
"Developer","Interlink","4"
"Developer","B.I.T.S.","4"
"Developer","Artech Studios","4"
"Developer","Cinemaware","4"
"Developer","Agenda","4"
"Developer","Namcot","4"
"Developer","Act Japan","4"
"Developer","Kan's","4"
"Developer","Foley","4"
"Developer","Sega CS1","4"
"Developer","WJS Design","4"
"Developer","Riot Games","4"
"Developer","Technopop","4"
"Developer","Parker Brothers","4"
"Developer","Loriciels","4"
"Developer","System Vision","4"
"Developer","DVS Electronic","4"
"Developer","Park Place Production Team","4"
"Developer","AV Artisan","4"
"Developer","GAU Entertainment","4"
"Developer","Peakstar Software","4"
"Developer","Sony","4"
"Developer","Blue Sky Software","4"
"Developer","Reflections Interactive","4"
"Developer","Seismic","4"
"Developer","Microforum International","4"
"Developer","Jar Head Games","4"
"Developer","PanelComp","4"
"Developer","A-Max","4"
"Developer","Vistec","4"
"Developer","Kalisto","4"
"Developer","Media Entertainment","4"
"Developer","Ecole","4"
"Developer","Looking Glass","4"
"Developer","Z-Axis","4"
"Developer","EA Tiburon","4"
"Developer","Titanium","4"
"Developer","Boss Game","4"
"Developer","Light &amp; Shadow Productions (LSP)","4"
"Developer","Pukka Games","4"
"Developer","7th Sense","4"
"Developer","DAG","4"
"Developer","Nekogumi","4"
"Developer","ITE Media","4"
"Developer","Studio Saizensen","4"
"Developer","Aspect","4"
"Developer","Alpha Dream","4"
"Developer","Paragon Software","4"
"Developer","Lost Boys Games","4"
"Developer","JV Games","4"
"Developer","Smilebit","4"
"Developer","Krome","4"
"Developer","Atomic Planet Entertainment","4"
"Developer","Razorback Developments","4"
"Developer","Hothouse Creations","4"
"Developer","Halfbrick","4"
"Developer","DSI Games","4"
"Developer","Dimps","4"
"Developer","Vast Fame","4"
"Developer","Exient Entertainment","4"
"Developer","Shin'en Multimedia","4"
"Developer","Pocketeers","4"
"Developer","Gorilla Systems","4"
"Developer","Unico","3"
"Developer","Amenip","3"
"Developer","Artic Computing","3"
"Developer","Hoei","3"
"Developer","Dinamic Software","3"
"Developer","Nazca","3"
"Developer","Jetsoft","3"
"Developer","Shinkai","3"
"Developer","Toei Animation","3"
"Developer","Taiyo","3"
"Developer","Kyle Hodgetts","3"
"Developer","Shoeisha","3"
"Developer","Venture Line","3"
"Developer","Sekarabe","3"
"Developer","V-System Co.","3"
"Developer","Electronic Devices Italy","3"
"Developer","Epos","3"
"Developer","Wave","3"
"Developer","Limenko","3"
"Developer","Wood Place","3"
"Developer","LAI Games","3"
"Developer","Rock-Ola","3"
"Developer","dgPIX Entertainment","3"
"Developer","Dong Sung","3"
"Developer","Excellent System","3"
"Developer","Noise Factory","3"
"Developer","Barcrest","3"
"Developer","Synapse Software","3"
"Developer","Carry Soft","3"
"Developer","Active Enterprises","3"
"Developer","Strategic Simulations","3"
"Developer","Codemasters Software","3"
"Developer","ZAP","3"
"Developer","Softie","3"
"Developer","Winkysoft","3"
"Developer","Rare","3"
"Developer","Microsmiths","3"
"Developer","Towa Chiki","3"
"Developer","Fuzhou Waixing","3"
"Developer","Bethesda Softworks","3"
"Developer","Marvelous Interactive","3"
"Developer","Geo Factory","3"
"Developer","Gametec","3"
"Developer","Source Research &amp; Development","3"
"Developer","Riverhillsoft","3"
"Developer","Seika","3"
"Developer","EIM","3"
"Developer","Tahoe","3"
"Developer","Zippo Games","3"
"Developer","Epyx","3"
"Developer","Minakuchi Engineering","3"
"Developer","OeRSTED","3"
"Developer","Sony Imagesoft","3"
"Developer","Eurocom Developments","3"
"Developer","Denton Designs","3"
"Developer","Teque","3"
"Developer","Ocarina System","3"
"Developer","Tomcat System","3"
"Developer","Designer Software","3"
"Developer","Natsu System","3"
"Developer","Betop","3"
"Developer","Inter State","3"
"Developer","Bottom Up Interactive","3"
"Developer","Enigma Variations","3"
"Developer","Virtual Studio","3"
"Developer","Fupac","3"
"Developer","Tecmagik","3"
"Developer","SKOB","3"
"Developer","GTE Entertainment","3"
"Developer","Lankhor","3"
"Developer","Omiya Soft","3"
"Developer","Mutant Productions","3"
"Developer","Arsys Software","3"
"Developer","Soren Gronbech","3"
"Developer","Arena Entertainment","3"
"Developer","Recreational Brainware","3"
"Developer","Syrox Developments","3"
"Developer","Givro","3"
"Developer","id Software","3"
"Developer","Monolith","3"
"Developer","RSP","3"
"Developer","Red Entertainment","3"
"Developer","Alfa System","3"
"Developer","Arcade Zone","3"
"Developer","Manley &amp; Associates","3"
"Developer","Tiburon Entertainment","3"
"Developer","Ving","3"
"Developer","MBL Research","3"
"Developer","Burst","3"
"Developer","H20 Interactive","3"
"Developer","Fox Interactive","3"
"Developer","Interactive Studios","3"
"Developer","VIS Entertainment","3"
"Developer","Stormfront Studios","3"
"Developer","Infinite Ventures","3"
"Developer","Attention To Detail (ATD)","3"
"Developer","Doki Denki","3"
"Developer","Luxoflux","3"
"Developer","2n Productions","3"
"Developer","Ed Magnin and Associates","3"
"Developer","Rokumendo","3"
"Developer","Lucky Chicken Games","3"
"Developer","BVM Produktion","3"
"Developer","Game Brains","3"
"Developer","Dreams","3"
"Developer","Spellbound","3"
"Developer","Game Village","3"
"Developer","NAPS Team","3"
"Developer","Alpha-Unit","3"
"Developer","KnowWonder Digital Mediaworks","3"
"Developer","Red 5 Software","3"
"Developer","Similis Software","3"
"Developer","Jester Interactive","3"
"Developer","Elo Interactive Media","3"
"Developer","Cosmigo","3"
"Developer","Vision Works","3"
"Developer","Spike Co","3"
"Developer","Milestone","3"
"Developer","Hitmaker","3"
"Developer","Playmore","3"
"Developer","Red Storm Entertainment","3"
"Developer","No Cliché","3"
"Developer","Frame Studios Interactive","3"
"Developer","Sirius Games","3"
"Developer","Cave Barn","3"
"Developer","Graphic State Games","3"
"Developer","Marvelous Entertainment","3"
"Developer","OutLook Entertainment","3"
"Developer","Pronto Games","3"
"Developer","Artoon","3"
"Developer","Telegames","3"
"Developer","Gorilla","3"
"Developer","Retro","3"
"Developer","Meadows Games","2"
"Developer","Techstar","2"
"Developer","Hanaho Games","2"
"Developer","Merit Software","2"
"Developer","SNK Playmore","2"
"Developer","Min","2"
"Developer","Etona","2"
"Developer","ATW","2"
"Developer","Pallas","2"
"Developer","Meadows","2"
"Developer","Armenia","2"
"Developer","Allied Leisure","2"
"Developer","Gazelle","2"
"Developer","Virgin Games","2"
"Developer","Cidelsa","2"
"Developer","Tago Electronics","2"
"Developer","Able","2"
"Developer","Tong Electronic","2"
"Developer","TDS","2"
"Developer","D.G.R.M.","2"
"Developer","ABM Games","2"
"Developer","Ashby Computers and Graphics","2"
"Developer","BMC","2"
"Developer","Signatron USA","2"
"Developer","Hot Lava Games","2"
"Developer","Seibu Denshi","2"
"Developer","Icarus","2"
"Developer","Senko","2"
"Developer","Yona Tech","2"
"Developer","Vectorbeam","2"
"Developer","Dynax","2"
"Developer","Vid Kidz","2"
"Developer","Sun Electronics","2"
"Developer","Unico Electronics","2"
"Developer","Gameace","2"
"Developer","Rocket Science Games","2"
"Developer","BPS","2"
"Developer","Chuo","2"
"Developer","Enteractive","2"
"Developer","Barko","2"
"Developer","MEGA Enterprise","2"
"Developer","Milton Bradley Co.","2"
"Developer","Nasco Japan","2"
"Developer","Nics","2"
"Developer","Magic Electronics","2"
"Developer","NIX","2"
"Developer","D. Gottlieb &amp; Co.","2"
"Developer","Aorn","2"
"Developer","Evoga / Playmore","2"
"Developer","Eastern Micro Electronics","2"
"Developer","Crux","2"
"Developer","Sega AM1","2"
"Developer","Advanced Microcomputer Systems","2"
"Developer","Wild","2"
"Developer","Software Resources International","2"
"Developer","JV Dialog","2"
"Developer","Bear's","2"
"Developer","East Cube","2"
"Developer","Casio","2"
"Developer","Artdink","2"
"Developer","Source the Software House","2"
"Developer","AIM","2"
"Developer","Newtopia Planning","2"
"Developer","Hummer Team","2"
"Developer","Victor Entertainment","2"
"Developer","Camerica","2"
"Developer","California Dreams","2"
"Developer","Caltron","2"
"Developer","EduBank","2"
"Developer","Chris Gray Enterprises","2"
"Developer","Ancient","2"
"Developer","Micro Genius","2"
"Developer","Mindscape International","2"
"Developer","Daou Infosys","2"
"Developer","Make Software","2"
"Developer","M2","2"
"Developer","Tokuma Shoten","2"
"Developer","Hyperware","2"
"Developer","Toho","2"
"Developer","Armor Project","2"
"Developer","Tokai Engineering","2"
"Developer","Open","2"
"Developer","Plex","2"
"Developer","Zemina","2"
"Developer","Henggedianzi","2"
"Developer","Crea-tech","2"
"Developer","The Oliver Twins","2"
"Developer","The Assembly Line","2"
"Developer","American Softworks","2"
"Developer","Kitty Group","2"
"Developer","Palcom","2"
"Developer","Character Soft","2"
"Developer","Scap Trust","2"
"Developer","Chat Noir","2"
"Developer","Sonata","2"
"Developer","Rainbow Arts","2"
"Developer","Various","2"
"Developer","THQ Software","2"
"Developer","Game","2"
"Developer","Sir-tech Software","2"
"Developer","Cyclone System","2"
"Developer","Royal Kougyou","2"
"Developer","Phoenix Japan","2"
"Developer","Sigma Pro-Tech","2"
"Developer","Dark Technologies","2"
"Developer","Solid Software","2"
"Developer","Code Monkeys","2"
"Developer","Zoo","2"
"Developer","Magnin &amp; Associates","2"
"Developer","Twilight Games","2"
"Developer","Imagesoft","2"
"Developer","Falcom","2"
"Developer","Arena Graphics","2"
"Developer","Xanth Software","2"
"Developer","Major A","2"
"Developer","Publishing International","2"
"Developer","Freeqsoft","2"
"Developer","Zener Works","2"
"Developer","Argonaut Games","2"
"Developer","I'Max","2"
"Developer","Creatures","2"
"Developer","Spidersoft","2"
"Developer","Spidersoft Limited","2"
"Developer","Ultra Games","2"
"Developer","Amble","2"
"Developer","Millenium Interactive","2"
"Developer","Hookstone","2"
"Developer","Nintendo R&amp;D1","2"
"Developer","Microniccs","2"
"Developer","Mirrorsoft","2"
"Developer","Tempest Software","2"
"Developer","Fox Williams","2"
"Developer","Bits of Magic","2"
"Developer","Ma-Ba","2"
"Developer","CSK Research Institute","2"
"Developer","Creaton Softech","2"
"Developer","XYZ","2"
"Developer","Miky","2"
"Developer","Taiwan Information","2"
"Developer","Ballistic","2"
"Developer","Interactive Designs","2"
"Developer","JSH","2"
"Developer","Sage's Creation","2"
"Developer","Renegade Software","2"
"Developer","Virgin Interactive Entertainment","2"
"Developer","Eden Entertainment Software","2"
"Developer","Kodansha","2"
"Developer","Family Soft","2"
"Developer","Apache","2"
"Developer","Sprytes","2"
"Developer","Synergistic Software","2"
"Developer","Sigma-team","2"
"Developer","Front Street Publishing","2"
"Developer","Micro World","2"
"Developer","Acid","2"
"Developer","ToeJam &amp; Earl Productions","2"
"Developer","Mentrix Software","2"
"Developer","Abalone","2"
"Developer","Blue Turtle","2"
"Developer","Rutubo Games","2"
"Developer","Big Bang Software","2"
"Developer","Yanoman Games","2"
"Developer","WaveQuest","2"
"Developer","Axes Art Amuse","2"
"Developer","Engine Software","2"
"Developer","Earthly Soft","2"
"Developer","Heart Beat","2"
"Developer","Triffix","2"
"Developer","Prism Kikaku","2"
"Developer","Open System","2"
"Developer","Mebio Software","2"
"Developer","CAProduction","2"
"Developer","Kotobuki System","2"
"Developer","J-Force","2"
"Developer","Flair Software","2"
"Developer","Eletronic Co","2"
"Developer","Mirage Technologies","2"
"Developer","TNN","2"
"Developer","Tri-Ace","2"
"Developer","Illusion Softworks","2"
"Developer","Technic(TGL) Technical Group Laboratory","2"
"Developer","Titus Software","2"
"Developer","Advanced Productions","2"
"Developer","Media Rings","2"
"Developer","Zono","2"
"Developer","Game Studio","2"
"Developer","Societa Daikanyama","2"
"Developer","Sega CS","2"
"Developer","Yoshimoto Kogyo","2"
"Developer","Soft Office","2"
"Developer","Xing Entertainment","2"
"Developer","General Entertainment","2"
"Developer","Four Winds Software","2"
"Developer","Yumedia","2"
"Developer","Lobotomy Software","2"
"Developer","Cunning Developments","2"
"Developer","NexTech","2"
"Developer","Prolific Publishing","2"
"Developer","Smart Dog","2"
"Developer","Terraglyph Interactive Studios","2"
"Developer","Gratuitous Games","2"
"Developer","Pacific Coast Power &amp; Light","2"
"Developer","Locomotive","2"
"Developer","Amtex","2"
"Developer","Snowblind","2"
"Developer","Eden","2"
"Developer","Kodiak Interactive","2"
"Developer","OMEGA Force","2"
